date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:33:07	372108/372108	---M--	200	added ('OK')	image/jpeg	etag:%2280710329470ffc16b7718d6c6e75efda-ssl%22	https://lala-html.netlify.app/assets/img/insurance/hero-img.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/insurance/hero-img.jpg	(from https://lala-html.netlify.app/05_insurance_home)
14:33:07	22569/22569	---M--	200	added ('OK')	image/png	etag:%22400fc47fc5f6e3ef7d8b39c8718eb022-ssl%22	https://lala-html.netlify.app/assets/img/insurance/counter-pattern.png	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/insurance/counter-pattern.png	(from https://lala-html.netlify.app/05_insurance_home)
14:33:08	99826/99826	---M--	200	added ('OK')	image/jpeg	etag:%2263a106e2c6fd1edc39e38aa83b54d878-ssl%22	https://lala-html.netlify.app/assets/img/insurance/about1.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/insurance/about1.jpg	(from https://lala-html.netlify.app/05_insurance_home)
14:33:08	161722/161722	---M--	200	added ('OK')	image/jpeg	etag:%22df205acd7c81ad53d9c24c63b97fe9c8-ssl%22	https://lala-html.netlify.app/assets/img/insurance/about2.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/insurance/about2.jpg	(from https://lala-html.netlify.app/05_insurance_home)
14:33:09	262068/262068	---M--	200	added ('OK')	image/jpeg	etag:%22664c2dc3d89c3ca0afa45b2b1de93377-ssl%22	https://lala-html.netlify.app/assets/img/insurance/about3.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/insurance/about3.jpg	(from https://lala-html.netlify.app/05_insurance_home)
14:33:09	97647/97647	---M--	200	added ('OK')	image/jpeg	etag:%226fe1a4f70c37f174cd448f692a148138-ssl%22	https://lala-html.netlify.app/assets/img/insurance/testimonial-bg.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/insurance/testimonial-bg.jpg	(from https://lala-html.netlify.app/05_insurance_home)
14:33:09	38992/38992	---M--	200	added ('OK')	image/jpeg	etag:%22eb40fa70896151f347c90824e68915aa-ssl%22	https://lala-html.netlify.app/assets/img/creative/testimonial1.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/creative/testimonial1.jpg	(from https://lala-html.netlify.app/05_insurance_home)
14:33:10	46554/46554	---M--	200	added ('OK')	image/jpeg	etag:%2261f9359ca82e24034cc9e1043a815f82-ssl%22	https://lala-html.netlify.app/assets/img/creative/testimonial2.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/creative/testimonial2.jpg	(from https://lala-html.netlify.app/05_insurance_home)
14:33:10	31493/31493	---M--	200	added ('OK')	image/jpeg	etag:%22a535c6a06809df8c8bd6acdd3f7a0b34-ssl%22	https://lala-html.netlify.app/assets/img/creative/testimonial3.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/creative/testimonial3.jpg	(from https://lala-html.netlify.app/05_insurance_home)
14:33:11	36064/36064	---M--	200	added ('OK')	image/jpeg	etag:%22d87951de374449c9ca87dc32f3f48aa1-ssl%22	https://lala-html.netlify.app/assets/img/creative/testimonial4.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/creative/testimonial4.jpg	(from https://lala-html.netlify.app/05_insurance_home)
14:33:12	36348/36348	---M--	200	added ('OK')	image/jpeg	etag:%22eea77c7856bd69c3abce55ca525432a2-ssl%22	https://lala-html.netlify.app/assets/img/creative/testimonial5.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/creative/testimonial5.jpg	(from https://lala-html.netlify.app/05_insurance_home)
14:33:12	13876/13876	---MCZ	200	added ('OK')	image/svg+xml	etag:%225ab9aca303031155387a9c83ad472395-ssl-df%22	https://lala-html.netlify.app/assets/img/insurance/cta-img.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/insurance/cta-img.svg	(from https://lala-html.netlify.app/05_insurance_home)
14:33:13	150346/150346	---M--	200	added ('OK')	image/jpeg	etag:%22ae981d837d2dee90d828e226d88bda7d-ssl%22	https://lala-html.netlify.app/assets/img/insurance/footer-bg.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/insurance/footer-bg.jpg	(from https://lala-html.netlify.app/05_insurance_home)
14:33:13	4583/4583	---MCZ	200	added ('OK')	image/svg+xml	etag:%225ef4ff37096eee1ea88e51095297ff90-ssl-df%22	https://lala-html.netlify.app/assets/img/movers/logo.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/movers/logo.svg	(from https://lala-html.netlify.app/06_movers_home)
14:33:14	19228/19228	---MCZ	200	added ('OK')	image/svg+xml	etag:%2260c4175120310c89fc576618ded84675-ssl-df%22	https://lala-html.netlify.app/assets/img/movers/hero-img.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/movers/hero-img.svg	(from https://lala-html.netlify.app/06_movers_home)
14:33:15	9662/9662	---MCZ	200	added ('OK')	image/svg+xml	etag:%2242a76049efec1feffc1cbc59af630599-ssl-df%22	https://lala-html.netlify.app/assets/img/movers/img1.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/movers/img1.svg	(from https://lala-html.netlify.app/06_movers_home)
14:33:15	21255/21255	---MCZ	200	added ('OK')	image/svg+xml	etag:%22a152fa50406cba9ba9f710bcfa3fa6e0-ssl-df%22	https://lala-html.netlify.app/assets/img/movers/img2.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/movers/img2.svg	(from https://lala-html.netlify.app/06_movers_home)
14:33:16	115846/115846	---MCZ	200	added ('OK')	image/svg+xml	etag:%22c5edbe2bb94bc38e7eb9479361356649-ssl-df%22	https://lala-html.netlify.app/assets/img/movers/faq-img.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/movers/faq-img.svg	(from https://lala-html.netlify.app/06_movers_home)
14:33:16	31281/31281	---M--	200	added ('OK')	image/png	etag:%22959d02d56aeb326396b1a55d609c7174-ssl%22	https://lala-html.netlify.app/assets/img/movers/cta-pattern.png	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/movers/cta-pattern.png	(from https://lala-html.netlify.app/06_movers_home)
14:33:17	3769/3769	---MCZ	200	added ('OK')	text/css	etag:%226d2c39cdd0dcce52129be7ef946b6435-ssl-df%22	https://lala-html.netlify.app/assets/css/demo/creative.css	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/css/demo/creative.css	(from https://lala-html.netlify.app/07_creative_home)
14:33:18	2916/2916	---M--	200	added ('OK')	image/png	etag:%22182bbc4bf7acf91f974c7ae051383f4d-ssl%22	https://lala-html.netlify.app/assets/img/creative/logo.png	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/creative/logo.png	(from https://lala-html.netlify.app/07_creative_home)
14:33:18	19523/19523	---MCZ	200	added ('OK')	text/html	etag:%22fe83d66972761ba426a2b765bbedc006-ssl-df%22	https://lala-html.netlify.app/07_creative_about	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/07_creative_about.html	(from https://lala-html.netlify.app/07_creative_home)
14:33:19	44617/44617	---MCZ	200	added ('OK')	text/html	etag:%22241c60a5db0b7b460c41621cc45d9913-ssl-df%22	https://lala-html.netlify.app/07_creative_service	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/07_creative_service.html	(from https://lala-html.netlify.app/07_creative_home)
14:33:20	17216/17216	---MCZ	200	added ('OK')	text/html	etag:%22312d62d8d574bbf2a526c6f3f8986bce-ssl-df%22	https://lala-html.netlify.app/07_creative_blog	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/07_creative_blog.html	(from https://lala-html.netlify.app/07_creative_home)
14:33:20	13533/13533	---MCZ	200	added ('OK')	text/html	etag:%22e7a8d079a4847fae1998268aa3110127-ssl-df%22	https://lala-html.netlify.app/07_creative_contact	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/07_creative_contact.html	(from https://lala-html.netlify.app/07_creative_home)
14:33:21	178994/178994	---M--	200	added ('OK')	image/png	etag:%22555274bfabca56845b7500389f9cd199-ssl%22	https://lala-html.netlify.app/assets/img/creative/hero-img.png	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/creative/hero-img.png	(from https://lala-html.netlify.app/07_creative_home)
14:33:22	616979/616979	---M--	200	added ('OK')	image/png	etag:%2243370fca2d118fee257dbe88d1164508-ssl%22	https://lala-html.netlify.app/assets/img/creative/img1.png	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/creative/img1.png	(from https://lala-html.netlify.app/07_creative_home)
14:33:22	689099/689099	---M--	200	added ('OK')	image/png	etag:%22737bf94950e423703316e31c6270739d-ssl%22	https://lala-html.netlify.app/assets/img/creative/img2.png	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/creative/img2.png	(from https://lala-html.netlify.app/07_creative_home)
14:33:23	194107/194107	---M--	200	added ('OK')	image/png	etag:%229c70b930c5edff9a24ae99cc5efe4ed9-ssl%22	https://lala-html.netlify.app/assets/img/creative/testimonial-img.png	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/creative/testimonial-img.png	(from https://lala-html.netlify.app/07_creative_home)
14:33:23	9935/9935	---MCZ	200	added ('OK')	text/html	etag:%224c7b12f826aa0c05d8153bc1f4839061-ssl-df%22	https://lala-html.netlify.app/07_creative_portfolio_details	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/07_creative_portfolio_details.html	(from https://lala-html.netlify.app/07_creative_home)
14:33:24	282254/282254	---M--	200	added ('OK')	image/jpeg	etag:%22fcd8c529a903175a30d6c33e6805e4dd-ssl%22	https://lala-html.netlify.app/assets/img/others/portfolio1/5.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/portfolio1/5.jpg	(from https://lala-html.netlify.app/07_creative_home)
14:33:25	355888/355888	---M--	200	added ('OK')	image/jpeg	etag:%2269c4964f6da69918853310575304649b-ssl%22	https://lala-html.netlify.app/assets/img/others/portfolio1/7.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/portfolio1/7.jpg	(from https://lala-html.netlify.app/07_creative_home)
14:33:25	266609/266609	---M--	200	added ('OK')	image/jpeg	etag:%2298e0da5c759e91b87c06ad033f6ba249-ssl%22	https://lala-html.netlify.app/assets/img/others/portfolio1/10.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/portfolio1/10.jpg	(from https://lala-html.netlify.app/07_creative_home)
14:33:26	314229/314229	---M--	200	added ('OK')	image/jpeg	etag:%2218f73e4108fb0950ebf56fa475a08be7-ssl%22	https://lala-html.netlify.app/assets/img/others/portfolio1/6.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/portfolio1/6.jpg	(from https://lala-html.netlify.app/07_creative_home)
14:33:27	254099/254099	---M--	200	added ('OK')	image/jpeg	etag:%22742c2824ad4b0eaab693dadf9084687f-ssl%22	https://lala-html.netlify.app/assets/img/others/portfolio1/12.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/portfolio1/12.jpg	(from https://lala-html.netlify.app/07_creative_home)
14:33:27	318427/318427	---M--	200	added ('OK')	image/jpeg	etag:%221c332418fb9951d4f5bdc1ec1c28f33c-ssl%22	https://lala-html.netlify.app/assets/img/others/portfolio1/8.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/portfolio1/8.jpg	(from https://lala-html.netlify.app/07_creative_home)
14:33:28	67220/67220	---M--	200	added ('OK')	image/png	etag:%2298334f642528499dc5422a933fbfdbea-ssl%22	https://lala-html.netlify.app/assets/img/creative/cta-pattern.png	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/creative/cta-pattern.png	(from https://lala-html.netlify.app/07_creative_home)
14:33:28	18552/18552	---MCZ	200	added ('OK')	text/html	etag:%2263f9edcaeb93b041b357a4f6359045a6-ssl-df%22	https://lala-html.netlify.app/07_creative_faq	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/07_creative_faq.html	(from https://lala-html.netlify.app/07_creative_home)
14:33:29	15863/15863	---MCZ	200	added ('OK')	text/html	etag:%22c08ce8dcc7538828b1feae1eac80e118-ssl-df%22	https://lala-html.netlify.app/08_portfolio_about	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/08_portfolio_about.html	(from https://lala-html.netlify.app/08_portfolio_home)
14:33:29	5203/5203	---MCZ	200	added ('OK')	image/svg+xml	etag:%22eb122715d011bcbb5393d4d6a313360e-ssl-df%22	https://lala-html.netlify.app/assets/img/portfolio/logo.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/portfolio/logo.svg	(from https://lala-html.netlify.app/08_portfolio_home)
14:33:30	14444/14444	---MCZ	200	added ('OK')	text/html	etag:%227771f643da681d1673670c9cf0e0f6bf-ssl-df%22	https://lala-html.netlify.app/08_portfolio_blog	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/08_portfolio_blog.html	(from https://lala-html.netlify.app/08_portfolio_home)
14:33:31	11654/11654	---MCZ	200	added ('OK')	text/html	etag:%2262743e1ec3093311aff4f4d8ec23fd60-ssl-df%22	https://lala-html.netlify.app/08_portfolio_portfolio	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/08_portfolio_portfolio.html	(from https://lala-html.netlify.app/08_portfolio_home)
14:33:31	9082/9082	---MCZ	200	added ('OK')	text/html	etag:%22f1308085e8248cba39b9452e5c3b3a88-ssl-df%22	https://lala-html.netlify.app/08_portfolio_contact	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/08_portfolio_contact.html	(from https://lala-html.netlify.app/08_portfolio_home)
14:33:32	136930/136930	---M--	200	added ('OK')	image/jpeg	etag:%22046046e8db1b939aec6a8ba8e8add023-ssl%22	https://lala-html.netlify.app/assets/img/portfolio/3.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/portfolio/3.jpg	(from https://lala-html.netlify.app/08_portfolio_home)
14:33:33	295903/295903	---M--	200	added ('OK')	image/jpeg	etag:%2235b35175c0f6575c4eddc49361a1f676-ssl%22	https://lala-html.netlify.app/assets/img/portfolio/2.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/portfolio/2.jpg	(from https://lala-html.netlify.app/08_portfolio_home)
14:33:33	122081/122081	---M--	200	added ('OK')	image/jpeg	etag:%22dc51dd6384aeec754c3f7f7cb993ab06-ssl%22	https://lala-html.netlify.app/assets/img/portfolio/6.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/portfolio/6.jpg	(from https://lala-html.netlify.app/08_portfolio_home)
14:33:34	225142/225142	---M--	200	added ('OK')	image/jpeg	etag:%224c4a13394cbab8d3af92fca8ec71f0d5-ssl%22	https://lala-html.netlify.app/assets/img/portfolio/5.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/portfolio/5.jpg	(from https://lala-html.netlify.app/08_portfolio_home)
14:33:35	787442/787442	---M--	200	added ('OK')	image/jpeg	etag:%226eb8f277b18ba16434747970705f19e8-ssl%22	https://lala-html.netlify.app/assets/img/portfolio/4.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/portfolio/4.jpg	(from https://lala-html.netlify.app/08_portfolio_home)
14:33:35	186332/186332	---M--	200	added ('OK')	image/jpeg	etag:%221b9550a0f2eeb53358fd4a5cc2dab951-ssl%22	https://lala-html.netlify.app/assets/img/photography/1.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/photography/1.jpg	(from https://lala-html.netlify.app/09_photography_home)
14:33:36	145364/145364	---M--	200	added ('OK')	image/jpeg	etag:%229af64549b57fb88f24c8eb62540576ed-ssl%22	https://lala-html.netlify.app/assets/img/photography/2.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/photography/2.jpg	(from https://lala-html.netlify.app/09_photography_home)
14:33:36	87242/87242	---M--	200	added ('OK')	image/jpeg	etag:%2259d93fc4403cf2c5ecc7773a2817e514-ssl%22	https://lala-html.netlify.app/assets/img/photography/3.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/photography/3.jpg	(from https://lala-html.netlify.app/09_photography_home)
14:33:37	60195/60195	---M--	200	added ('OK')	image/jpeg	etag:%22752c50335ce16dea904bc0a7cb7ee1d0-ssl%22	https://lala-html.netlify.app/assets/img/photography/4.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/photography/4.jpg	(from https://lala-html.netlify.app/09_photography_home)
14:33:38	93542/93542	---M--	200	added ('OK')	image/jpeg	etag:%227f33d1162ffdd6acd35c45e6c427e35c-ssl%22	https://lala-html.netlify.app/assets/img/photography/5.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/photography/5.jpg	(from https://lala-html.netlify.app/09_photography_home)
14:33:38	74646/74646	---M--	200	added ('OK')	image/jpeg	etag:%2251b6309bd6b9f877b2ed105712644f10-ssl%22	https://lala-html.netlify.app/assets/img/photography/6.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/photography/6.jpg	(from https://lala-html.netlify.app/09_photography_home)
14:33:39	59095/59095	---M--	200	added ('OK')	image/jpeg	etag:%228df80b0165bf9122f8f7dc3f777ee139-ssl%22	https://lala-html.netlify.app/assets/img/photography/7.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/photography/7.jpg	(from https://lala-html.netlify.app/09_photography_home)
14:33:39	29242/29242	---M--	200	added ('OK')	image/jpeg	etag:%22b41829f73bf4b850cf01fe60a7e4fd10-ssl%22	https://lala-html.netlify.app/assets/img/photography/8.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/photography/8.jpg	(from https://lala-html.netlify.app/09_photography_home)
14:33:40	463324/463324	---M--	200	added ('OK')	image/jpeg	etag:%22e38b403c86c11c08479576699c44fa82-ssl%22	https://lala-html.netlify.app/assets/img/photography/9.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/photography/9.jpg	(from https://lala-html.netlify.app/09_photography_home)
14:33:41	316015/316015	---M--	200	added ('OK')	image/jpeg	etag:%22678a539cf90d335e60278f61f38155f4-ssl%22	https://lala-html.netlify.app/assets/img/photography/10.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/photography/10.jpg	(from https://lala-html.netlify.app/09_photography_home)
14:33:42	132793/132793	---M--	200	added ('OK')	image/jpeg	etag:%22d071cecb5b5e675cf2c0042859700429-ssl%22	https://lala-html.netlify.app/assets/img/photography/11.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/photography/11.jpg	(from https://lala-html.netlify.app/09_photography_home)
14:33:42	59723/59723	---M--	200	added ('OK')	image/jpeg	etag:%229b6bf639834b1494e9babb9e42ca907d-ssl%22	https://lala-html.netlify.app/assets/img/photography/12.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/photography/12.jpg	(from https://lala-html.netlify.app/09_photography_home)
14:33:43	326570/326570	---M--	200	added ('OK')	image/jpeg	etag:%22740dc701e886539522b707b8c59fb81b-ssl%22	https://lala-html.netlify.app/assets/img/others/about1.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/about1.jpg	(from https://lala-html.netlify.app/about_1)
14:33:43	150525/150525	---M--	200	added ('OK')	image/jpeg	etag:%223b6fc21ceea32f8df67336edd4152600-ssl%22	https://lala-html.netlify.app/assets/img/others/about2.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/about2.jpg	(from https://lala-html.netlify.app/about_1)
14:33:44	33089/33089	---M--	200	added ('OK')	image/jpeg	etag:%224c9ca52981862d2236625285dd57f28d-ssl%22	https://lala-html.netlify.app/assets/img/others/member1.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/member1.jpg	(from https://lala-html.netlify.app/about_1)
14:33:44	36487/36487	---M--	200	added ('OK')	image/jpeg	etag:%2294ea034cd6b84465e4bb869911389239-ssl%22	https://lala-html.netlify.app/assets/img/others/member2.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/member2.jpg	(from https://lala-html.netlify.app/about_1)
14:33:45	36943/36943	---M--	200	added ('OK')	image/jpeg	etag:%226bd65fe3822d7fc1448f63c58cdc393b-ssl%22	https://lala-html.netlify.app/assets/img/others/member3.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/member3.jpg	(from https://lala-html.netlify.app/about_1)
14:33:46	32645/32645	---M--	200	added ('OK')	image/jpeg	etag:%22cf21106085496eae84903a1e81d82611-ssl%22	https://lala-html.netlify.app/assets/img/others/member4.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/member4.jpg	(from https://lala-html.netlify.app/about_1)
14:33:46	83268/83268	---M--	200	added ('OK')	image/jpeg	etag:%226f8ee6bbd9944bad15124c4a33e118ab-ssl%22	https://lala-html.netlify.app/assets/img/others/about3.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/about3.jpg	(from https://lala-html.netlify.app/about_2)
14:33:47	111618/111618	---M--	200	added ('OK')	image/jpeg	etag:%22e2576d8953e7cb344f96d8ea8905a6fb-ssl%22	https://lala-html.netlify.app/assets/img/others/about5.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/about5.jpg	(from https://lala-html.netlify.app/about_2)
14:33:48	191243/191243	---M--	200	added ('OK')	image/jpeg	etag:%225a95adc63d9cfdb1085052861c22a0c6-ssl%22	https://lala-html.netlify.app/assets/img/others/about4.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/about4.jpg	(from https://lala-html.netlify.app/about_2)
14:33:49	138503/138503	---M--	200	added ('OK')	image/jpeg	etag:%22d6dda000d5eb46ddcdc68c224dac0d54-ssl%22	https://lala-html.netlify.app/assets/img/others/about6.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/about6.jpg	(from https://lala-html.netlify.app/about_2)
14:33:49	290087/290087	---M--	200	added ('OK')	image/jpeg	etag:%22f6ad2005f1af55e85c21c44f3e9e797c-ssl%22	https://lala-html.netlify.app/assets/img/others/about7.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/about7.jpg	(from https://lala-html.netlify.app/about_2)
14:33:50	48079/48079	---MCZ	200	added ('OK')	image/svg+xml	etag:%22e071dc07deef2cf1b3d6e026a1e5f26c-ssl-df%22	https://lala-html.netlify.app/assets/img/error.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/error.svg	(from https://lala-html.netlify.app/error)
14:33:51	362915/362915	---M--	200	added ('OK')	image/jpeg	etag:%221ef03f29fb5a30242e2915845d1fa1ce-ssl%22	https://lala-html.netlify.app/assets/img/others/post4.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/post4.jpg	(from https://lala-html.netlify.app/blog_grid)
14:33:51	230550/230550	---M--	200	added ('OK')	image/jpeg	etag:%2268116af35b54c93192bc8832a9079571-ssl%22	https://lala-html.netlify.app/assets/img/others/post5.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/post5.jpg	(from https://lala-html.netlify.app/blog_grid)
14:33:52	209955/209955	---M--	200	added ('OK')	image/jpeg	etag:%224a4a742a690eed4f125c8887d0a48dbf-ssl%22	https://lala-html.netlify.app/assets/img/others/post6.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/post6.jpg	(from https://lala-html.netlify.app/blog_grid)
14:33:53	271619/271619	---M--	200	added ('OK')	image/jpeg	etag:%22b5c8bf55ba8f5e83b2ba8c152da26f06-ssl%22	https://lala-html.netlify.app/assets/img/others/post7.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/post7.jpg	(from https://lala-html.netlify.app/blog_grid)
14:33:53	125064/125064	---M--	200	added ('OK')	image/jpeg	etag:%22db9b0f1da8988d336ba1dc7ee8aa0a16-ssl%22	https://lala-html.netlify.app/assets/img/others/post8.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/post8.jpg	(from https://lala-html.netlify.app/blog_grid)
14:33:54	174378/174378	---M--	200	added ('OK')	image/jpeg	etag:%229fdae62f9c977c7297c3dd9d326635fd-ssl%22	https://lala-html.netlify.app/assets/img/others/post9.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/post9.jpg	(from https://lala-html.netlify.app/blog_grid)
14:33:54	260572/260572	---M--	200	added ('OK')	image/jpeg	etag:%2276e1d2b87137e377c016b9de18a9df78-ssl%22	https://lala-html.netlify.app/assets/img/others/portfolio1/1.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/portfolio1/1.jpg	(from https://lala-html.netlify.app/portfolio_1)
14:33:55	418620/418620	---M--	200	added ('OK')	image/jpeg	etag:%229da4852e73a921a758bb80515f670227-ssl%22	https://lala-html.netlify.app/assets/img/others/portfolio1/2.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/portfolio1/2.jpg	(from https://lala-html.netlify.app/portfolio_1)
14:33:56	268078/268078	---M--	200	added ('OK')	image/jpeg	etag:%224c4589ca4c50f67203828f1a096ba0b8-ssl%22	https://lala-html.netlify.app/assets/img/others/portfolio1/3.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/portfolio1/3.jpg	(from https://lala-html.netlify.app/portfolio_1)
14:33:56	269471/269471	---M--	200	added ('OK')	image/jpeg	etag:%221759f2e9eda7729b50e75a161a645dfa-ssl%22	https://lala-html.netlify.app/assets/img/others/portfolio1/4.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/portfolio1/4.jpg	(from https://lala-html.netlify.app/portfolio_1)
14:33:57	200083/200083	---M--	200	added ('OK')	image/jpeg	etag:%223036dae34d3d5347a0d157b4e7dafc31-ssl%22	https://lala-html.netlify.app/assets/img/others/portfolio1/9.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/portfolio1/9.jpg	(from https://lala-html.netlify.app/portfolio_1)
14:33:58	412911/412911	---M--	200	added ('OK')	image/jpeg	etag:%22de418827fcb2ec4704ba977bd21ffae3-ssl%22	https://lala-html.netlify.app/assets/img/others/portfolio1/11.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/portfolio1/11.jpg	(from https://lala-html.netlify.app/portfolio_1)
14:33:58	633285/633285	---M--	200	added ('OK')	image/jpeg	etag:%22ce38d99d37fe9f1ed2bc11fbb4b32183-ssl%22	https://lala-html.netlify.app/assets/img/others/portfolio2/1.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/portfolio2/1.jpg	(from https://lala-html.netlify.app/portfolio_2)
14:33:59	561850/561850	---M--	200	added ('OK')	image/jpeg	etag:%2214ad9b3dba2e5b915d45cf6717a27498-ssl%22	https://lala-html.netlify.app/assets/img/others/portfolio2/2.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/portfolio2/2.jpg	(from https://lala-html.netlify.app/portfolio_2)
